rennen,jahr,stage_id,stage_num,km,hm,ps,D,parcours_type,terrain,sicherheit,avg_speed_winner,won_how,win_type,startlist_quality
Giro,2021,8,8,170.0,3085.0,133.0,0.7823529411764706,Hills uphill finish,Medium_Mountain,0.8233541666666666,41.332,2.2 km solo,Solo,885.0
Giro,2021,9,9,158.0,3503.0,196.0,1.240506329113924,Hills uphill finish,Medium_Mountain,0.4184222041847043,38.167,0.2 km solo,Solo,885.0
Giro,2021,10,10,139.0,1460.0,60.0,0.4316546762589928,Hills flat finish,Rolling,0.36868055555555557,43.68,Sprint of large group,Large group sprint,885.0
Giro,2021,11,11,162.0,2364.0,174.0,1.0740740740740742,Hills flat finish,Medium_Mountain,0.41716666666666674,40.179,Sprint à deux,Sprint à deux,885.0
Giro,2021,12,12,212.0,4433.0,223.0,1.0518867924528301,Mountains flat finish,Mountain,0.42768555056055035,36.998,Sprint à deux,Sprint à deux,885.0
Giro,2021,13,13,198.0,199.0,0.0,0.0,Flat,Flat,0.9311533484897455,42.08,Sprint of large group,Large group sprint,885.0
Giro,2021,14,14,205.0,3580.0,341.0,1.6634146341463414,Mountains uphill finish,Mountain,0.5102922077922082,38.756,2.3 km solo,Solo,885.0
Giro,2021,15,15,147.0,1682.0,106.0,0.7210884353741497,Hills flat finish,Medium_Mountain,0.44129761904761894,42.937,Sprint à deux,Sprint à deux,885.0
Giro,2021,16,16,153.0,3942.0,295.0,1.9281045751633987,Mountains flat finish,Mountain,0.7138127989249315,34.947,21 km solo,Solo,885.0
Giro,2021,17,17,193.0,3703.0,408.0,2.1139896373056994,Mountains uphill finish,Medium_Mountain,0.4424403138528139,39.303,10 km solo,Solo,885.0
Giro,2021,18,18,231.0,1398.0,74.0,0.3203463203463203,Hills flat finish,Hilly,0.6113728705763605,44.04,6.5 km solo,Solo,885.0
Giro,2021,19,19,166.0,2811.0,292.0,1.7590361445783131,Mountains uphill finish,Medium_Mountain,0.5194837662337661,41.002,5.5 km solo,Solo,885.0
Giro,2021,20,20,164.0,3867.0,305.0,1.8597560975609757,Mountains uphill finish,Mountain,0.7053802592423919,36.732,2 km solo,Solo,885.0
Giro,2022,1,1,195.0,1390.0,51.0,0.26153846153846155,Hills uphill finish,Hilly,0.7115495754245754,42.473,Sprint of large group,Large group sprint,817.0
Giro,2022,3,3,201.0,1150.0,7.0,0.03482587064676617,Flat,Flat,0.789099363012289,40.654,Sprint of large group,Large group sprint,817.0
Giro,2022,4,4,172.0,3626.0,251.0,1.4593023255813953,Mountains uphill finish,Medium_Mountain,0.4158020382395384,37.916,Sprint à deux,Sprint à deux,817.0
Giro,2022,5,5,174.0,1968.0,31.0,0.1781609195402299,Hills flat finish,Rolling,0.35099650568729507,42.799,Sprint of large group,Large group sprint,817.0
Giro,2022,6,6,192.0,1498.0,49.0,0.2552083333333333,Hills flat finish,Hilly,0.8242742778055278,38.076,Sprint of large group,Large group sprint,817.0
Giro,2022,7,7,196.0,4730.0,246.0,1.2551020408163265,Mountains flat finish,Mountain,0.3860943909032144,37.632,Sprint of small group,Small group sprint,817.0
Giro,2022,8,8,153.0,2243.0,123.0,0.803921568627451,Hills flat finish,Hilly_Difficult,0.4793710317460318,43.122,Sprint of small group,Small group sprint,817.0
Giro,2022,9,9,191.0,5080.0,458.0,2.397905759162304,Mountains uphill finish,Mountain,0.4625396872327021,34.236,Sprint of small group,Small group sprint,817.0
Giro,2022,10,10,196.0,1764.0,86.0,0.4387755102040816,Hills flat finish,Hilly_Difficult,0.5288663690476191,43.217,Sprint of small group,Small group sprint,817.0
Giro,2022,11,11,203.0,369.0,0.0,0.0,Flat,Flat,0.8679033484897455,47.015,Sprint of large group,Large group sprint,817.0
Giro,2022,12,12,204.0,2867.0,112.0,0.5490196078431373,Hills flat finish,Hilly_Difficult,0.7707851680569173,45.88,Sprint of small group,Small group sprint,817.0
Giro,2022,13,13,150.0,1817.0,51.0,0.34,Hills flat finish,Rolling,0.5357591943874838,45.393,Sprint of large group,Large group sprint,817.0
Giro,2022,14,14,147.0,3167.0,247.0,1.6802721088435375,Hills flat finish,Medium_Mountain,0.3961635101010102,39.422,4.6 km solo,Solo,817.0
Giro,2022,15,15,177.0,4019.0,301.0,1.7005649717514124,Mountains uphill finish,Mountain,0.5915696160457192,38.245,18.8 km solo,Solo,817.0
Giro,2022,16,16,202.0,5268.0,376.0,1.8613861386138615,Mountains flat finish,Mountain,0.4663943209568209,35.569,7.9 km solo,Solo,817.0
Giro,2022,17,17,168.0,3950.0,347.0,2.0654761904761907,Mountains flat finish,Mountain,0.6055407504002708,37.656,8.2 km solo,Solo,817.0
Giro,2022,18,18,156.0,1219.0,34.0,0.21794871794871795,Hills flat finish,Hilly,0.3274107142857142,46.486,Sprint of small group,Small group sprint,817.0
Giro,2022,19,19,178.0,3489.0,262.0,1.4719101123595506,Mountains uphill finish,Medium_Mountain,0.4061704725829728,39.133,Sprint of small group,Small group sprint,817.0
Giro,2022,20,20,168.0,4718.0,392.0,2.3333333333333335,Mountains uphill finish,High_Mountain,0.5016405624818936,35.175,53.7 km solo,Solo,817.0
Giro,2023,2,2,202.0,1831.0,51.0,0.2524752475247525,Hills flat finish,Rolling,0.4091604225023341,41.059,Sprint of large group,Large group sprint,835.0
Giro,2023,3,3,213.0,1777.0,92.0,0.431924882629108,Hills flat finish,Hilly_Difficult,0.5114576912853228,42.362,Sprint of large group,Large group sprint,835.0
Giro,2023,4,4,175.0,3667.0,207.0,1.1828571428571428,Mountains flat finish,Medium_Mountain,0.4955469336219337,41.005,Sprint à deux,Sprint à deux,835.0
Giro,2023,5,5,171.0,2529.0,77.0,0.4502923976608187,Hills flat finish,Hilly_Difficult,0.5307450896024264,37.955,Sprint of large group,Large group sprint,835.0
Giro,2023,6,6,162.0,2581.0,92.0,0.5679012345679012,Hills flat finish,Hilly_Difficult,0.5133142947051227,43.248,Sprint of large group,Large group sprint,835.0
Giro,2023,7,7,218.0,4143.0,253.0,1.1605504587155964,Mountains uphill finish,Mountain,0.47336428848928824,35.479,0.17 km solo,Solo,835.0
Giro,2023,8,8,207.0,2790.0,180.0,0.8695652173913043,Hills flat finish,Hilly_Difficult,0.6586367528003397,43.671,50.2 km solo,Solo,835.0
Giro,2023,10,10,196.0,3020.0,76.0,0.3877551020408163,Hills flat finish,Hilly_Difficult,0.40623270797829625,40.378,Sprint of 3 riders,Small group sprint,835.0
Giro,2023,11,11,219.0,2430.0,60.0,0.273972602739726,Hills flat finish,Rolling,0.4380848268197306,42.52,Sprint of large group,Large group sprint,835.0
Giro,2023,12,12,185.0,2348.0,112.0,0.6054054054054054,Hills flat finish,Hilly_Difficult,0.8180041666666669,42.993,Sprint of 3 riders,Small group sprint,835.0
Giro,2023,13,13,74.6,2456.0,283.0,3.7935656836461127,Mountains uphill finish,Hilly,0.3746083846708846,32.827,0.2 km solo,Solo,835.0
Giro,2023,14,14,194.0,2336.0,68.0,0.35051546391752575,Hills flat finish,Rolling,0.41110174780723974,41.946,Sprint of 6 riders,Small group sprint,835.0
Giro,2023,15,15,195.0,4040.0,202.0,1.035897435897436,Mountains flat finish,Mountain,0.3890631898738517,37.303,Sprint of 3 riders,Small group sprint,835.0
Giro,2023,16,16,203.0,5852.0,456.0,2.2463054187192117,Mountains uphill finish,High_Mountain,0.8354993634891084,34.46,Sprint à deux,Sprint à deux,835.0
Giro,2023,17,17,197.0,523.0,5.0,0.025380710659898477,Flat,Flat,0.797828943727841,44.414,Sprint of large group,Large group sprint,835.0
Giro,2023,18,18,161.0,4153.0,362.0,2.248447204968944,Mountains uphill finish,Mountain,0.7174473518397672,36.425,Sprint à deux,Sprint à deux,835.0
Giro,2023,19,19,183.0,5423.0,478.0,2.612021857923497,Mountains uphill finish,High_Mountain,0.9184385864748463,33.464,1.5 km solo,Solo,835.0
Giro,2023,21,21,126.0,692.0,21.0,0.16666666666666666,Flat,Rolling,0.5750613553113555,44.884,Sprint of large group,Large group sprint,835.0
Giro,2024,1,1,140.0,1851.0,145.0,1.0357142857142858,Hills flat finish,Medium_Mountain,0.43205357142857137,43.214,Sprint of 3 riders,Small group sprint,721.0
Giro,2024,2,2,161.0,2310.0,222.0,1.3788819875776397,Mountains uphill finish,Medium_Mountain,0.3755294011544009,41.223,4.3 km solo,Solo,721.0
Giro,2024,3,3,166.3,865.0,35.0,0.21046301864101022,Flat,Hilly,0.2846793831168832,42.535,Sprint of large group,Large group sprint,721.0
Giro,2024,4,4,190.0,2151.0,44.0,0.23157894736842105,Hills flat finish,Rolling,0.3858616474899368,44.523,Sprint of large group,Large group sprint,721.0
Giro,2024,5,5,178.0,2197.0,59.0,0.33146067415730335,Hills flat finish,Rolling,0.523811142439432,44.503,Sprint of 3 riders,Small group sprint,721.0
Giro,2024,6,6,180.0,2118.0,102.0,0.5666666666666667,Flat,Hilly_Difficult,0.7062473626916561,44.788,Sprint of 3 riders,Small group sprint,721.0
Giro,2024,8,8,152.0,3658.0,265.0,1.743421052631579,Mountains uphill finish,Medium_Mountain,0.39511530483405494,37.644,Sprint of 7 riders,Small group sprint,721.0
Giro,2024,9,9,214.0,1574.0,77.0,0.3598130841121495,Hills flat finish,Hilly,0.6971532738095237,45.153,Sprint of large group,Large group sprint,721.0
Giro,2024,10,10,142.0,3029.0,267.0,1.880281690140845,Mountains uphill finish,Medium_Mountain,0.5219469246031746,38.064,2.5 km solo,Solo,721.0
Giro,2024,11,11,207.0,1830.0,36.0,0.17391304347826086,Flat,Hilly,0.38675324018087165,47.171,Sprint of large group,Large group sprint,721.0
Giro,2024,12,12,193.0,2162.0,95.0,0.49222797927461137,Hills flat finish,Hilly_Difficult,0.6972104842416011,46.744,11.5 km solo,Solo,721.0
Giro,2024,13,13,179.0,202.0,0.0,0.0,Flat,Flat,0.9284740155677658,44.371,Sprint of large group,Large group sprint,721.0
Giro,2024,15,15,222.0,5724.0,397.0,1.7882882882882882,Mountains uphill finish,Mountain,0.4383139638139638,35.834,1.9 km solo,Solo,721.0
Giro,2024,16,16,118.4,2151.0,234.0,1.9763513513513513,Mountains uphill finish,Medium_Mountain,0.2521527326839828,41.88,0.65 km solo,Solo,721.0
Giro,2024,17,17,159.0,4087.0,341.0,2.1446540880503147,Mountains uphill finish,Mountain,0.7174473518397672,35.484,34.3 km solo,Solo,721.0
Giro,2024,18,18,178.0,873.0,18.0,0.10112359550561797,Flat,Flat,0.772648569417339,47.312,Sprint of large group,Large group sprint,721.0
Giro,2024,19,19,157.0,3251.0,258.0,1.643312101910828,Hills flat finish,Mountain,0.4406001029199558,40.765,28 km solo,Solo,721.0
Giro,2024,20,20,184.0,4540.0,316.0,1.7173913043478262,Mountains flat finish,Mountain,0.5507081164342195,36.999,34.1 km solo,Solo,721.0
Giro,2024,21,21,125.0,676.0,13.0,0.104,Flat,Flat,0.7988438440214755,43.647,Sprint of large group,Large group sprint,721.0
TdF,2024,1,1,206.0,3821.0,176.0,0.8543689320388349,Mountains flat finish,Medium_Mountain,0.6953761904761904,40.213,Other,Unknown type,1723.0
TdF,2024,2,2,199.2,1859.0,109.0,0.5471887550200804,Hills flat finish,Hilly_Difficult,0.6238094270925153,42.129,14.3 km solo,Solo,1723.0
TdF,2024,3,3,230.8,1190.0,16.0,0.06932409012131716,Flat,Flat,0.7931956833586092,42.375,Sprint of small group,Small group sprint,1723.0
TdF,2024,4,4,139.6,3904.0,187.0,1.339541547277937,Mountains flat finish,Mountain,0.5163979819200408,36.958,19.3 km solo,Solo,1723.0
TdF,2024,5,5,177.4,1126.0,25.0,0.14092446448703494,Flat,Flat,0.7890077493563371,42.787,Sprint of large group,Large group sprint,1723.0
TdF,2024,6,6,163.5,881.0,7.0,0.04281345565749235,Flat,Flat,0.8201289284223688,46.292,Sprint of large group,Large group sprint,1723.0
TdF,2024,8,8,183.4,2334.0,63.0,0.3435114503816794,Hills flat finish,Rolling,0.4510173567977916,44.945,Sprint of large group,Large group sprint,1723.0
TdF,2024,9,9,199.0,2012.0,30.0,0.1507537688442211,Hills flat finish,Flat,0.34727426189007055,45.973,Sprint of 6 riders,Small group sprint,1723.0
TdF,2024,10,10,187.3,888.0,6.0,0.03203416978109984,Flat,Flat,0.8195934017500389,43.206,Sprint of large group,Large group sprint,1723.0
TdF,2024,11,11,211.0,4177.0,241.0,1.1421800947867298,Mountains uphill finish,Mountain,0.4675130980130978,42.483,Sprint à deux,Sprint à deux,1723.0
TdF,2024,12,12,203.6,2253.0,53.0,0.26031434184675833,Flat,Rolling,0.5553058903385916,47.487,Sprint of large group,Large group sprint,1723.0
TdF,2024,13,13,165.3,1884.0,53.0,0.32062915910465817,Flat,Rolling,0.4630016186299081,48.821,Sprint of 15 riders,Small group sprint,1723.0
TdF,2024,14,14,151.9,4050.0,340.0,2.238314680710994,Mountains uphill finish,Mountain,0.5818769912363179,37.685,4.6 km solo,Solo,1723.0
TdF,2024,15,15,197.7,5071.0,366.0,1.851289833080425,Mountains uphill finish,Mountain,0.4990019798420537,37.787,5.4 km solo,Solo,1723.0
TdF,2024,16,16,188.6,1176.0,15.0,0.07953340402969247,Flat,Flat,0.7643426173070138,45.003,Sprint of large group,Large group sprint,1723.0
TdF,2024,17,17,177.8,3091.0,177.0,0.9955005624296962,Hills uphill finish,Medium_Mountain,0.6318869047619046,43.328,13.3 km solo,Solo,1723.0
TdF,2024,18,18,179.5,3123.0,101.0,0.5626740947075209,Hills flat finish,Medium_Mountain,0.6591755952380951,43.023,Sprint of 3 riders,Small group sprint,1723.0
TdF,2024,19,19,144.6,4512.0,275.0,1.90179806362379,Mountains uphill finish,High_Mountain,0.6673914592459486,35.55,1.9 km solo,Solo,1723.0
TdF,2024,20,20,132.8,4748.0,380.0,2.8614457831325297,Mountains uphill finish,Mountain,0.6258771456946008,32.607,0.15 km solo,Solo,1723.0
Vuelta,2024,2,2,194.0,2678.0,86.0,0.44329896907216493,Hills flat finish,Hilly_Difficult,0.5733014896260842,37.198,Sprint of large group,Large group sprint,916.0
Vuelta,2024,3,3,191.2,2620.0,58.0,0.3033472803347281,Hills flat finish,Hilly_Difficult,0.3763334379114179,40.869,Sprint of large group,Large group sprint,916.0
Vuelta,2024,4,4,170.5,3519.0,238.0,1.3958944281524928,Mountains uphill finish,Medium_Mountain,0.3947821969696972,38.341,Sprint of 7 riders,Small group sprint,916.0
Vuelta,2024,5,5,177.0,1691.0,32.0,0.1807909604519774,Flat,Rolling,0.4923054029304029,40.005,Sprint of large group,Large group sprint,916.0
Vuelta,2024,6,6,185.5,3711.0,170.0,0.9164420485175202,Mountains uphill finish,Medium_Mountain,0.7732341450216453,41.499,27.6 km solo,Solo,916.0
Vuelta,2024,7,7,180.5,1943.0,78.0,0.43213296398891965,Hills flat finish,Hilly_Difficult,0.44631032647422036,42.363,Sprint of 33 riders,Small group sprint,916.0
Vuelta,2024,8,8,159.0,2641.0,145.0,0.9119496855345912,Hills uphill finish,Medium_Mountain,0.47889908008658,43.648,Sprint à deux,Sprint à deux,916.0
Vuelta,2024,9,9,178.5,4486.0,305.0,1.7086834733893557,Mountains flat finish,Mountain,0.512663941858795,37.916,58.3 km solo,Solo,916.0
Vuelta,2024,10,10,160.0,3074.0,178.0,1.1125,Mountains flat finish,Medium_Mountain,0.6305535714285713,41.597,Sprint à deux,Sprint à deux,916.0
Vuelta,2024,11,11,164.2,2890.0,148.0,0.9013398294762486,Hills flat finish,Medium_Mountain,0.8158265692640694,43.813,0.6 km solo,Solo,916.0
Vuelta,2024,12,12,137.5,3088.0,174.0,1.2654545454545454,Mountains uphill finish,Medium_Mountain,0.47246585497835497,38.159,10.1 km solo,Solo,916.0
Vuelta,2024,13,13,176.0,3708.0,299.0,1.6988636363636365,Mountains uphill finish,Medium_Mountain,0.4134607683982685,40.639,4.7 km solo,Solo,916.0
Vuelta,2024,14,14,200.5,2876.0,100.0,0.49875311720698257,Mountains flat finish,Hilly_Difficult,0.7849989568854902,45.992,Sprint of large group,Large group sprint,916.0
Vuelta,2024,15,15,143.0,3804.0,372.0,2.6013986013986012,Mountains uphill finish,Medium_Mountain,0.3974446699134199,37.99,0.35 km solo,Solo,916.0
Vuelta,2024,16,16,181.5,4085.0,347.0,1.9118457300275482,Mountains uphill finish,Mountain,0.5771241032252065,38.242,4.5 km solo,Solo,916.0
Vuelta,2024,17,17,141.5,2498.0,107.0,0.7561837455830389,Hills flat finish,Medium_Mountain,0.6808207972582975,40.003,Sprint of large group,Large group sprint,916.0
Vuelta,2024,18,18,179.5,2699.0,139.0,0.7743732590529248,Hills flat finish,Hilly_Difficult,0.6714045284780579,44.714,5.6 km solo,Solo,916.0
Vuelta,2024,19,19,164.8,2601.0,217.0,1.3167475728155338,Mountains uphill finish,Medium_Mountain,0.38187683982683984,42.092,5.1 km solo,Solo,916.0
Vuelta,2024,20,20,172.0,5077.0,340.0,1.9767441860465116,Mountains uphill finish,High_Mountain,0.7016627880955474,37.04,2.8 km solo,Solo,916.0
